Number,Name,WeightGrams,ClassificationName,Code
25,Remouladsås,100,N Förpackningsmaterial,N0003
25,Remouladsås,100,P Etikettinfo,P0026
25,Remouladsås,100,R Land/område,R0376
26,Vinägrett dressing fett 45%,100,A Gruppindelning EuroFIR,A0859
26,Vinägrett dressing fett 45%,100,B Artklassificering,B1248
26,Vinägrett dressing fett 45%,100,C Del av växt/djur,C0307
26,Vinägrett dressing fett 45%,100,E Fysisk form,E0139
26,Vinägrett dressing fett 45%,100,F Värmebehandling,F0014
26,Vinägrett dressing fett 45%,100,G Tillagning,G0003
26,Vinägrett dressing fett 45%,100,H Industriell process,H0225
26,Vinägrett dressing fett 45%,100,J Konserveringsmetod,J0003
26,Vinägrett dressing fett 45%,100,K Förpackningsmedium,K0003
26,Vinägrett dressing fett 45%,100,M Förpackningstyp,M0003
26,Vinägrett dressing fett 45%,100,N Förpackningsmaterial,N0003
26,Vinägrett dressing fett 45%,100,P Etikettinfo,P0026
26,Vinägrett dressing fett 45%,100,R Land/område,R0376
27,Lättmargarin fett 40% berikad typ Lätt & lagom oliv,100,A Gruppindelning EuroFIR,A0807
27,Lättmargarin fett 40% berikad typ Lätt & lagom oliv,100,B Artklassificering,B1017
27,Lättmargarin fett 40% berikad typ Lätt & lagom oliv,100,C Del av växt/djur,C0190
27,Lättmargarin fett 40% berikad typ Lätt & lagom oliv,100,E Fysisk form,E0119
27,Lättmargarin fett 40% berikad typ Lätt & lagom oliv,100,F Värmebehandling,F0014
27,Lättmargarin fett 40% berikad typ Lätt & lagom oliv,100,G Tillagning,G0003
27,Lättmargarin fett 40% berikad typ Lätt & lagom oliv,100,H Industriell process,H0107
27,Lättmargarin fett 40% berikad typ Lätt & lagom oliv,100,H Industriell process,H0148
27,Lättmargarin fett 40% berikad typ Lätt & lagom oliv,100,H Industriell process,H0173
27,Lättmargarin fett 40% berikad typ Lätt & lagom oliv,100,H Industriell process,H0197
27,Lättmargarin fett 40% berikad typ Lätt & lagom oliv,100,H Industriell process,H0206
27,Lättmargarin fett 40% berikad typ Lätt & lagom oliv,100,H Industriell process,H0214
27,Lättmargarin fett 40% berikad typ Lätt & lagom oliv,100,H Industriell process,H0279
27,Lättmargarin fett 40% berikad typ Lätt & lagom oliv,100,H Industriell process,H0297
27,Lättmargarin fett 40% berikad typ Lätt & lagom oliv,100,H Industriell process,H0306
27,Lättmargarin fett 40% berikad typ Lätt & lagom oliv,100,H Industriell process,H0316
27,Lättmargarin fett 40% berikad typ Lätt & lagom oliv,100,J Konserveringsmetod,J0100
27,Lättmargarin fett 40% berikad typ Lätt & lagom oliv,100,J Konserveringsmetod,J0131
27,Lättmargarin fett 40% berikad typ Lätt & lagom oliv,100,K Förpackningsmedium,K0003
27,Lättmargarin fett 40% berikad typ Lätt & lagom oliv,100,M Förpackningstyp,M0001
27,Lättmargarin fett 40% berikad typ Lätt & lagom oliv,100,N Förpackningsmaterial,N0001
27,Lättmargarin fett 40% berikad typ Lätt & lagom oliv,100,P Etikettinfo,P0026
27,Lättmargarin fett 40% berikad typ Lätt & lagom oliv,100,R Land/område,R0376
27,Lättmargarin fett 40% berikad typ Lätt & lagom oliv,100,Z Utmärkande drag,Z0196
28,Matfettsblandning fett 40 % berikad typ Lätt & lagom omega 3,100,A Gruppindelning EuroFIR,A0807
28,Matfettsblandning fett 40 % berikad typ Lätt & lagom omega 3,100,B Artklassificering,B1017
28,Matfettsblandning fett 40 % berikad typ Lätt & lagom omega 3,100,C Del av växt/djur,C0190
28,Matfettsblandning fett 40 % berikad typ Lätt & lagom omega 3,100,E Fysisk form,E0119
28,Matfettsblandning fett 40 % berikad typ Lätt & lagom omega 3,100,F Värmebehandling,F0001
28,Matfettsblandning fett 40 % berikad typ Lätt & lagom omega 3,100,G Tillagning,G0003
28,Matfettsblandning fett 40 % berikad typ Lätt & lagom omega 3,100,H Industriell process,H0107
28,Matfettsblandning fett 40 % berikad typ Lätt & lagom omega 3,100,H Industriell process,H0148
28,Matfettsblandning fett 40 % berikad typ Lätt & lagom omega 3,100,H Industriell process,H0173
28,Matfettsblandning fett 40 % berikad typ Lätt & lagom omega 3,100,H Industriell process,H0214
28,Matfettsblandning fett 40 % berikad typ Lätt & lagom omega 3,100,H Industriell process,H0279
28,Matfettsblandning fett 40 % berikad typ Lätt & lagom omega 3,100,H Industriell process,H0297
28,Matfettsblandning fett 40 % berikad typ Lätt & lagom omega 3,100,H Industriell process,H0306
28,Matfettsblandning fett 40 % berikad typ Lätt & lagom omega 3,100,H Industriell process,H0316
28,Matfettsblandning fett 40 % berikad typ Lätt & lagom omega 3,100,J Konserveringsmetod,J0100
28,Matfettsblandning fett 40 % berikad typ Lätt & lagom omega 3,100,J Konserveringsmetod,J0131
28,Matfettsblandning fett 40 % berikad typ Lätt & lagom omega 3,100,K Förpackningsmedium,K0003
28,Matfettsblandning fett 40 % berikad typ Lätt & lagom omega 3,100,M Förpackningstyp,M0172
28,Matfettsblandning fett 40 % berikad typ Lätt & lagom omega 3,100,M Förpackningstyp,M0213
28,Matfettsblandning fett 40 % berikad typ Lätt & lagom omega 3,100,N Förpackningsmaterial,N0036
28,Matfettsblandning fett 40 % berikad typ Lätt & lagom omega 3,100,P Etikettinfo,P0026
28,Matfettsblandning fett 40 % berikad typ Lätt & lagom omega 3,100,R Land/område,R0376
28,Matfettsblandning fett 40 % berikad typ Lätt & lagom omega 3,100,Z Utmärkande drag,Z0196
29,Smör fett 80 %,100,A Gruppindelning EuroFIR,A0809
29,Smör fett 80 %,100,B Artklassificering,B1201
29,Smör fett 80 %,100,C Del av växt/djur,C0179
29,Smör fett 80 %,100,E Fysisk form,E0119
29,Smör fett 80 %,100,F Värmebehandling,F0018
29,Smör fett 80 %,100,G Tillagning,G0003
29,Smör fett 80 %,100,H Industriell process,H0107
29,Smör fett 80 %,100,H Industriell process,H0148
29,Smör fett 80 %,100,H Industriell process,H0173
29,Smör fett 80 %,100,J Konserveringsmetod,J0104
29,Smör fett 80 %,100,J Konserveringsmetod,J0131
29,Smör fett 80 %,100,J Konserveringsmetod,J0135
29,Smör fett 80 %,100,K Förpackningsmedium,K0003
29,Smör fett 80 %,100,M Förpackningstyp,M0001
29,Smör fett 80 %,100,N Förpackningsmaterial,N0001
29,Smör fett 80 %,100,P Etikettinfo,P0026
29,Smör fett 80 %,100,R Land/område,R0376
29,Smör fett 80 %,100,Z Utmärkande drag,Z0194
30,Smör extrasaltat fett 80% ,100,A Gruppindelning EuroFIR,A0809
30,Smör extrasaltat fett 80% ,100,B Artklassificering,B1201
30,Smör extrasaltat fett 80% ,100,C Del av växt/djur,C0179
30,Smör extrasaltat fett 80% ,100,E Fysisk form,E0119
30,Smör extrasaltat fett 80% ,100,F Värmebehandling,F0018
30,Smör extrasaltat fett 80% ,100,G Tillagning,G0003
30,Smör extrasaltat fett 80% ,100,H Industriell process,H0107
30,Smör extrasaltat fett 80% ,100,H Industriell process,H0148
30,Smör extrasaltat fett 80% ,100,H Industriell process,H0173
30,Smör extrasaltat fett 80% ,100,J Konserveringsmetod,J0104
30,Smör extrasaltat fett 80% ,100,J Konserveringsmetod,J0131
30,Smör extrasaltat fett 80% ,100,J Konserveringsmetod,J0135
30,Smör extrasaltat fett 80% ,100,K Förpackningsmedium,K0003
30,Smör extrasaltat fett 80% ,100,M Förpackningstyp,M0001
30,Smör extrasaltat fett 80% ,100,N Förpackningsmaterial,N0001
30,Smör extrasaltat fett 80% ,100,P Etikettinfo,P0026
30,Smör extrasaltat fett 80% ,100,R Land/område,R0376
30,Smör extrasaltat fett 80% ,100,Z Utmärkande drag,Z0194
31,Smör osaltat fett 80%,100,A Gruppindelning EuroFIR,A0809
31,Smör osaltat fett 80%,100,B Artklassificering,B1201
31,Smör osaltat fett 80%,100,C Del av växt/djur,C0179
31,Smör osaltat fett 80%,100,E Fysisk form,E0119
31,Smör osaltat fett 80%,100,F Värmebehandling,F0018
31,Smör osaltat fett 80%,100,G Tillagning,G0003
31,Smör osaltat fett 80%,100,H Industriell process,H0107
31,Smör osaltat fett 80%,100,H Industriell process,H0148
31,Smör osaltat fett 80%,100,J Konserveringsmetod,J0104
31,Smör osaltat fett 80%,100,J Konserveringsmetod,J0131
31,Smör osaltat fett 80%,100,J Konserveringsmetod,J0135
31,Smör osaltat fett 80%,100,K Förpackningsmedium,K0003
31,Smör osaltat fett 80%,100,M Förpackningstyp,M0001
31,Smör osaltat fett 80%,100,N Förpackningsmaterial,N0001
31,Smör osaltat fett 80%,100,P Etikettinfo,P0026
31,Smör osaltat fett 80%,100,P Etikettinfo,P0078
31,Smör osaltat fett 80%,100,R Land/område,R0376
31,Smör osaltat fett 80%,100,Z Utmärkande drag,Z0194
33,Druvkärnolja,100,A Gruppindelning EuroFIR,A0806
33,Druvkärnolja,100,B Artklassificering,B1329
33,Druvkärnolja,100,C Del av växt/djur,C0302
33,Druvkärnolja,100,E Fysisk form,E0139
33,Druvkärnolja,100,F Värmebehandling,F0014
33,Druvkärnolja,100,G Tillagning,G0003
33,Druvkärnolja,100,H Industriell process,H0197
33,Druvkärnolja,100,H Industriell process,H0206
33,Druvkärnolja,100,J Konserveringsmetod,J0003
33,Druvkärnolja,100,K Förpackningsmedium,K0003
33,Druvkärnolja,100,M Förpackningstyp,M0001
33,Druvkärnolja,100,N Förpackningsmaterial,N0001
33,Druvkärnolja,100,P Etikettinfo,P0026
33,Druvkärnolja,100,R Land/område,R0001
34,Majsolja,100,A Gruppindelning EuroFIR,A0806
34,Majsolja,100,B Artklassificering,B1379
34,Majsolja,100,C Del av växt/djur,C0190
34,Majsolja,100,E Fysisk form,E0139
34,Majsolja,100,F Värmebehandling,F0022
34,Majsolja,100,G Tillagning,G0003
34,Majsolja,100,H Industriell process,H0206
34,Majsolja,100,J Konserveringsmetod,J0003
34,Majsolja,100,K Förpackningsmedium,K0003
34,Majsolja,100,M Förpackningstyp,M0214
34,Majsolja,100,N Förpackningsmaterial,N0040
34,Majsolja,100,P Etikettinfo,P0026
34,Majsolja,100,R Land/område,R0355
35,Olivolja,100,A Gruppindelning EuroFIR,A0806
35,Olivolja,100,B Artklassificering,B1299
35,Olivolja,100,C Del av växt/djur,C0190
35,Olivolja,100,E Fysisk form,E0139
35,Olivolja,100,F Värmebehandling,F0022
35,Olivolja,100,G Tillagning,G0003
35,Olivolja,100,H Industriell process,H0206
35,Olivolja,100,J Konserveringsmetod,J0003
35,Olivolja,100,K Förpackningsmedium,K0003
35,Olivolja,100,M Förpackningstyp,M0214
35,Olivolja,100,N Förpackningsmaterial,N0040
35,Olivolja,100,P Etikettinfo,P0026
35,Olivolja,100,R Land/område,R0358
37,Tistelolja,100,A Gruppindelning EuroFIR,A0806
37,Tistelolja,100,B Artklassificering,B1548
37,Tistelolja,100,C Del av växt/djur,C0190
37,Tistelolja,100,E Fysisk form,E0139
37,Tistelolja,100,F Värmebehandling,F0014
37,Tistelolja,100,G Tillagning,G0003
37,Tistelolja,100,H Industriell process,H0197
37,Tistelolja,100,H Industriell process,H0206
37,Tistelolja,100,J Konserveringsmetod,J0003
37,Tistelolja,100,K Förpackningsmedium,K0003
37,Tistelolja,100,M Förpackningstyp,M0001
37,Tistelolja,100,N Förpackningsmaterial,N0001
37,Tistelolja,100,P Etikettinfo,P0026
37,Tistelolja,100,R Land/område,R0001
38,Sesamolja,100,A Gruppindelning EuroFIR,A0806
38,Sesamolja,100,B Artklassificering,B1226
38,Sesamolja,100,C Del av växt/djur,C0307
38,Sesamolja,100,E Fysisk form,E0139
38,Sesamolja,100,F Värmebehandling,F0014
38,Sesamolja,100,G Tillagning,G0003
38,Sesamolja,100,H Industriell process,H0197
38,Sesamolja,100,H Industriell process,H0206
38,Sesamolja,100,J Konserveringsmetod,J0003
38,Sesamolja,100,K Förpackningsmedium,K0003
38,Sesamolja,100,M Förpackningstyp,M0001
38,Sesamolja,100,N Förpackningsmaterial,N0001
38,Sesamolja,100,P Etikettinfo,P0026
38,Sesamolja,100,R Land/område,R0001
39,Sojaolja,100,A Gruppindelning EuroFIR,A0806
39,Sojaolja,100,B Artklassificering,B1452
39,Sojaolja,100,C Del av växt/djur,C0307
39,Sojaolja,100,E Fysisk form,E0139
39,Sojaolja,100,F Värmebehandling,F0014
39,Sojaolja,100,G Tillagning,G0003
39,Sojaolja,100,H Industriell process,H0197
39,Sojaolja,100,H Industriell process,H0206
39,Sojaolja,100,J Konserveringsmetod,J0003
39,Sojaolja,100,K Förpackningsmedium,K0003
39,Sojaolja,100,M Förpackningstyp,M0001
39,Sojaolja,100,N Förpackningsmaterial,N0001
39,Sojaolja,100,P Etikettinfo,P0026
39,Sojaolja,100,R Land/område,R0001
40,Solrosolja,100,A Gruppindelning EuroFIR,A0806
40,Solrosolja,100,B Artklassificering,B1547
40,Solrosolja,100,C Del av växt/djur,C0307
40,Solrosolja,100,E Fysisk form,E0139
40,Solrosolja,100,F Värmebehandling,F0022
40,Solrosolja,100,G Tillagning,G0003
40,Solrosolja,100,H Industriell process,H0206
40,Solrosolja,100,J Konserveringsmetod,J0003
40,Solrosolja,100,K Förpackningsmedium,K0003
40,Solrosolja,100,M Förpackningstyp,M0214
40,Solrosolja,100,N Förpackningsmaterial,N0040
40,Solrosolja,100,P Etikettinfo,P0026
40,Solrosolja,100,R Land/område,R0355
41,Vetegroddsolja,100,A Gruppindelning EuroFIR,A0806
41,Vetegroddsolja,100,B Artklassificering,B1312
41,Vetegroddsolja,100,C Del av växt/djur,C0297
41,Vetegroddsolja,100,E Fysisk form,E0139
41,Vetegroddsolja,100,F Värmebehandling,F0014
41,Vetegroddsolja,100,G Tillagning,G0003
41,Vetegroddsolja,100,H Industriell process,H0197
41,Vetegroddsolja,100,H Industriell process,H0206
41,Vetegroddsolja,100,J Konserveringsmetod,J0003
41,Vetegroddsolja,100,K Förpackningsmedium,K0003
41,Vetegroddsolja,100,M Förpackningstyp,M0001
41,Vetegroddsolja,100,N Förpackningsmaterial,N0001
41,Vetegroddsolja,100,P Etikettinfo,P0026
41,Vetegroddsolja,100,R Land/område,R0001
42,Dressing fett ca 25% ,100,A Gruppindelning EuroFIR,A0859
42,Dressing fett ca 25% ,100,B Artklassificering,B1017
42,Dressing fett ca 25% ,100,C Del av växt/djur,C0190
42,Dressing fett ca 25% ,100,E Fysisk form,E0121
42,Dressing fett ca 25% ,100,F Värmebehandling,F0014
42,Dressing fett ca 25% ,100,G Tillagning,G0001
42,Dressing fett ca 25% ,100,H Industriell process,H0151
42,Dressing fett ca 25% ,100,H Industriell process,H0200
42,Dressing fett ca 25% ,100,J Konserveringsmetod,J0001
42,Dressing fett ca 25% ,100,K Förpackningsmedium,K0003
42,Dressing fett ca 25% ,100,M Förpackningstyp,M0001
42,Dressing fett ca 25% ,100,N Förpackningsmaterial,N0001
42,Dressing fett ca 25% ,100,P Etikettinfo,P0026
42,Dressing fett ca 25% ,100,R Land/område,R0001
42,Dressing fett ca 25% ,100,Z Utmärkande drag,Z0185
43,Dressing majonnäs fett ca 60% ,100,A Gruppindelning EuroFIR,A0859
43,Dressing majonnäs fett ca 60% ,100,B Artklassificering,B1017
43,Dressing majonnäs fett ca 60% ,100,C Del av växt/djur,C0190
43,Dressing majonnäs fett ca 60% ,100,E Fysisk form,E0121
43,Dressing majonnäs fett ca 60% ,100,F Värmebehandling,F0014
43,Dressing majonnäs fett ca 60% ,100,G Tillagning,G0001
43,Dressing majonnäs fett ca 60% ,100,H Industriell process,H0151
43,Dressing majonnäs fett ca 60% ,100,H Industriell process,H0185
43,Dressing majonnäs fett ca 60% ,100,H Industriell process,H0200
43,Dressing majonnäs fett ca 60% ,100,J Konserveringsmetod,J0001
43,Dressing majonnäs fett ca 60% ,100,K Förpackningsmedium,K0003
43,Dressing majonnäs fett ca 60% ,100,M Förpackningstyp,M0001
43,Dressing majonnäs fett ca 60% ,100,N Förpackningsmaterial,N0001
43,Dressing majonnäs fett ca 60% ,100,P Etikettinfo,P0026
43,Dressing majonnäs fett ca 60% ,100,R Land/område,R0001
43,Dressing majonnäs fett ca 60% ,100,Z Utmärkande drag,Z0195
44,Dressing majonnäs fett ca 40% ,100,A Gruppindelning EuroFIR,A0859
44,Dressing majonnäs fett ca 40% ,100,B Artklassificering,B1017
44,Dressing majonnäs fett ca 40% ,100,C Del av växt/djur,C0190
44,Dressing majonnäs fett ca 40% ,100,E Fysisk form,E0121
44,Dressing majonnäs fett ca 40% ,100,F Värmebehandling,F0014
44,Dressing majonnäs fett ca 40% ,100,G Tillagning,G0001
44,Dressing majonnäs fett ca 40% ,100,H Industriell process,H0151
44,Dressing majonnäs fett ca 40% ,100,H Industriell process,H0185
44,Dressing majonnäs fett ca 40% ,100,H Industriell process,H0200
44,Dressing majonnäs fett ca 40% ,100,J Konserveringsmetod,J0001
44,Dressing majonnäs fett ca 40% ,100,K Förpackningsmedium,K0003
44,Dressing majonnäs fett ca 40% ,100,M Förpackningstyp,M0001
44,Dressing majonnäs fett ca 40% ,100,N Förpackningsmaterial,N0001
44,Dressing majonnäs fett ca 40% ,100,P Etikettinfo,P0026
44,Dressing majonnäs fett ca 40% ,100,R Land/område,R0001
44,Dressing majonnäs fett ca 40% ,100,Z Utmärkande drag,Z0196
45,Dressing majonnäs fett ca 25%,100,A Gruppindelning EuroFIR,A0859
45,Dressing majonnäs fett ca 25%,100,B Artklassificering,B1017
45,Dressing majonnäs fett ca 25%,100,C Del av växt/djur,C0190
45,Dressing majonnäs fett ca 25%,100,E Fysisk form,E0121
45,Dressing majonnäs fett ca 25%,100,F Värmebehandling,F0014
45,Dressing majonnäs fett ca 25%,100,G Tillagning,G0001
45,Dressing majonnäs fett ca 25%,100,H Industriell process,H0151
45,Dressing majonnäs fett ca 25%,100,H Industriell process,H0185
45,Dressing majonnäs fett ca 25%,100,H Industriell process,H0200
45,Dressing majonnäs fett ca 25%,100,J Konserveringsmetod,J0001
45,Dressing majonnäs fett ca 25%,100,K Förpackningsmedium,K0003
45,Dressing majonnäs fett ca 25%,100,M Förpackningstyp,M0001
45,Dressing majonnäs fett ca 25%,100,N Förpackningsmaterial,N0001
45,Dressing majonnäs fett ca 25%,100,P Etikettinfo,P0026
45,Dressing majonnäs fett ca 25%,100,R Land/område,R0001
45,Dressing majonnäs fett ca 25%,100,Z Utmärkande drag,Z0185
46,Dressing olja fett ca 45% ,100,A Gruppindelning EuroFIR,A0859
46,Dressing olja fett ca 45% ,100,B Artklassificering,B1017
46,Dressing olja fett ca 45% ,100,C Del av växt/djur,C0190
46,Dressing olja fett ca 45% ,100,E Fysisk form,E0121
46,Dressing olja fett ca 45% ,100,F Värmebehandling,F0014
46,Dressing olja fett ca 45% ,100,G Tillagning,G0001
46,Dressing olja fett ca 45% ,100,H Industriell process,H0151
46,Dressing olja fett ca 45% ,100,H Industriell process,H0200
46,Dressing olja fett ca 45% ,100,J Konserveringsmetod,J0001
46,Dressing olja fett ca 45% ,100,K Förpackningsmedium,K0003
46,Dressing olja fett ca 45% ,100,M Förpackningstyp,M0001
46,Dressing olja fett ca 45% ,100,N Förpackningsmaterial,N0001
46,Dressing olja fett ca 45% ,100,P Etikettinfo,P0026
46,Dressing olja fett ca 45% ,100,R Land/område,R0001
46,Dressing olja fett ca 45% ,100,Z Utmärkande drag,Z0196
47,Dressing olja fett ca 25% ,100,A Gruppindelning EuroFIR,A0859
